Parcel_ID,review,date,address,add_ver,add_rev,add_corr,proptype,units,othertype,propstatus,stories,add_mlbox,add_house,add_marker,add_Notvis,stsign_vis,streetligh,MIN_No,MIN_RFSWY,MIN_RFTILE,MIN_FOUND,MIN_WINDDO,MIN_WNDPAN,MIN_UNFINW,MIN_MISSID,MIN_INSUL,MIN_ROT,MIN_STEPS,MIN_PORCH,MIN_SKIRT,MIN_RAILS,MAJ_No,MAJ_RFSWY,MAJ_RFTILE,MAJ_FOUND,MAJ_WINDDO,MAJ_SIDING,MAJ_ROT,MAJ_PORCH,MAJ_SKIRT,Yard,GeneralCon,sidewalks,trees,junk,lit_ditch,lit_yard,lit_officials,lit_None,Comments,Pic1,Pic2,Pic3,Pic4,long,lat,MIN_TOTAL,MAJ_TOTAL,MnMj_total,Classify,other_tot,lit_total,rec_id,ParcCount
M13 079,K,6/22/2016,0 GRANT AVENUE,no,Unknown,no,mobile_home_single_parcels,No,No,vacant_unoccup,one,No,No,No,Yes,Yes,four_plus,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,Yes,major_cleanup_,poor,No,Yes,Yes,No,Yes,No,No,None,http://classic.o.io/api/v1/files/1986997?fileme=communitymapuga/attachments/1466619091534.jpg,http://classic.o.io/api/v1/files/1986996?fileme=communitymapuga/attachments/1466619106551.jpg,http://classic.o.io/api/v1/files/1986998?fileme=communitymapuga/attachments/1466619113032.jpg,NA,-81.94625597,32.81007422,0,5,5,Dilapidated,2,NA,eb1b6cf3-af43-4c7a-b724-312af4aa3db6,1
M13 080,K,6/22/2016,0 GRANT AVENUE,no,Unknown,no,single_family__no_garage,No,No,vacant_unoccup,one,No,No,No,Yes,Yes,four_plus,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,major_cleanup_,poor,No,Yes,Yes,No,No,Yes,No,None,http://classic.o.io/api/v1/files/1987004?fileme=communitymapuga/attachments/1466619231884.jpg,http://classic.o.io/api/v1/files/1987003?fileme=communitymapuga/attachments/1466619237527.jpg,http://classic.o.io/api/v1/files/1987002?fileme=communitymapuga/attachments/1466619243967.jpg,http://classic.o.io/api/v1/files/1987005?fileme=communitymapuga/attachments/1466619253318.jpg,-81.94609325,32.81007779,0,7,7,Dilapidated,2,NA,44f23051-1b30-44aa-9fe5-150a58a3e73d,1
M13 065,Katie,6/22/2016,250 BOOKER AVENUE,yes,NA,yes,church,No,No,occupied,one,No,No,No,Yes,Yes,one_two,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,satisfactory,good,No,Yes,No,No,No,No,Yes,Power wash,http://classic.o.io/api/v1/files/1987006?fileme=communitymapuga/attachments/1466620077339.jpg,NA,NA,NA,-81.94582076,32.81043895,0,0,0,Standard,1,NA,937b7362-a949-4633-81eb-2a958219774e,1
M13 136,K,6/22/2016,240 BOOKER AVENUE,no,Unknown,no,mobile_home_single_parcels,No,No,occupied,one,No,No,No,Yes,Yes,one_two,No,No,Yes,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,satisfactory,poor,No,No,No,No,No,No,Yes,None,http://classic.o.io/api/v1/files/1987009?fileme=communitymapuga/attachments/1466620775940.jpg,http://classic.o.io/api/v1/files/1987007?fileme=communitymapuga/attachments/1466620790739.jpg,http://classic.o.io/api/v1/files/1987008?fileme=communitymapuga/attachments/1466620798373.jpg,http://classic.o.io/api/v1/files/1987010?fileme=communitymapuga/attachments/1466620806389.jpg,-81.94625815,32.81043237,3,6,9,Dilapidated,0,NA,827d4dab-3fb7-469e-a1dd-b8f9b31df8d9,1
M13 046,K,6/22/2016,0 NORTH AVENUE,no,Unknown,no,single_family__no_garage,No,No,vacant_unoccup,one,No,No,No,Yes,Yes,one_two,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,major_cleanup_,poor,No,No,No,No,Yes,No,No,Demolish,http://classic.o.io/api/v1/files/1987011?fileme=communitymapuga/attachments/1466621331335.jpg,http://classic.o.io/api/v1/files/1987012?fileme=communitymapuga/attachments/1466621342967.jpg,http://classic.o.io/api/v1/files/1987013?fileme=communitymapuga/attachments/1466621364518.jpg,NA,-81.9456469,32.81126903,0,7,7,Dilapidated,0,NA,7bbad351-973d-4c60-a548-b05aa3f1e88a,1
M13 050,K,6/22/2016,0 NORTH AVENUE,no,244 North,no,single_family_att_garage,No,No,occupied,one,No,Yes,No,No,Yes,three_four,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,satisfactory,good,No,No,No,No,No,No,Yes,None,http://classic.o.io/api/v1/files/1987017?fileme=communitymapuga/attachments/1466621903071.jpg,http://classic.o.io/api/v1/files/1987018?fileme=communitymapuga/attachments/1466621909586.jpg,http://classic.o.io/api/v1/files/1987019?fileme=communitymapuga/attachments/1466621942009.jpg,NA,-81.94651379,32.81125517,2,0,2,Substandard,0,NA,3bfb132b-f9e2-4ca7-a232-bad3d071d779,1
M13 048,Art,6/22/2016,0 NORTH AVENUE,no,None,yes,vacant,No,No,vacant_unoccup,NA,No,No,No,Yes,No,one_two,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,satisfactory,No,No,No,No,No,No,No,Yes,None,http://classic.o.io/api/v1/files/1987298?fileme=communitymapuga/attachments/1466622022526.jpg,NA,NA,NA,-81.94605797,32.81126069,0,0,0,Standard,0,NA,18273679-676e-45a3-9e69-92af49290b4a,1
M13 057A,Mandy,6/22/2016,0 BOOKER AVENUE,no,Unknown,no,mobile_home_single_parcels,No,No,occupied,one,No,No,No,Yes,Yes,one_two,No,No,Yes,No,Yes,No,No,Yes,No,Yes,Yes,No,Yes,No,No,No,Yes,No,No,No,No,No,Yes,overgrown__inc,fair,No,Yes,No,No,No,No,Yes,None,http://classic.o.io/api/v1/files/1987316?fileme=communitymapuga/attachments/1466623546454.jpg,http://classic.o.io/api/v1/files/1987317?fileme=communitymapuga/attachments/1466623553438.jpg,http://classic.o.io/api/v1/files/1987315?fileme=communitymapuga/attachments/1466623567939.jpg,NA,-81.94684878,32.81089898,6,2,8,Dilapidated,1,NA,ee3d102a-a738-4e05-8d27-7df2bf4ca3a7,1
M13 058,Mandy,6/22/2016,227 BOOKER AVENUE,yes,NA,yes,single_family__no_garage,No,No,occupied,one,Yes,No,No,No,Yes,one_two,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,satisfactory,poor,No,Yes,Yes,No,Yes,No,No,None,http://classic.o.io/api/v1/files/1987318?fileme=communitymapuga/attachments/1466623794406.jpg,http://classic.o.io/api/v1/files/1987319?fileme=communitymapuga/attachments/1466623813995.jpg,http://classic.o.io/api/v1/files/1987320?fileme=communitymapuga/attachments/1466623825239.jpg,NA,-81.94665338,32.81090052,10,6,16,Dilapidated,2,NA,bb4408e7-a44e-461b-ba08-8f8d1f037008,1
M13 069,Pam,6/22/2016,226 BOOKER AVENUE,yes,NA,yes,single_family__no_garage,No,No,occupied,one,No,No,Yes,No,Yes,one_two,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,satisfactory,good,No,No,No,No,No,No,Yes,It's,http://classic.o.io/api/v1/files/1987324?fileme=communitymapuga/attachments/1466623604742.jpg,NA,NA,NA,-81.94674636,32.81042786,0,0,0,Standard,0,NA,13cf4534-9c6f-4a2d-8441-83ed11596034,1
M13 067,Pam,6/22/2016,0 BOOKER AVENUE,no,Unknown,yes,vacant,No,No,vacant_unoccup,NA,No,No,No,Yes,Yes,one_two,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,satisfactory,No,No,No,No,No,No,No,Yes,None,http://classic.o.io/api/v1/files/1987326?fileme=communitymapuga/attachments/1466623842409.jpg,NA,NA,NA,-81.94642089,32.81043086,0,0,0,Standard,0,NA,bc3afd36-49c7-40b5-b64b-78e0dc92dd00,1
M13 059,Pam,6/22/2016,233 BOOKER AVENUE,yes,NA,yes,single_family__no_garage,No,No,occupied,one,Yes,No,No,No,Yes,one_two,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,No,Yes,Yes,Yes,No,No,major_cleanup_,poor,No,Yes,Yes,No,Yes,No,No,None,http://classic.o.io/api/v1/files/1987330?fileme=communitymapuga/attachments/1466624048525.jpg,http://classic.o.io/api/v1/files/1987329?fileme=communitymapuga/attachments/1466624055313.jpg,NA,NA,-81.94639287,32.81090258,1,5,6,Dilapidated,2,NA,0c1ead02-5d65-43c8-9938-6cd7681bd103,1
M22 031,Mandy,6/22/2016,0 W WINTHROPE AVENUE,no,Unknown,no,vacant,No,No,unknown,NA,No,No,No,Yes,Yes,one_two,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,needs_to_be_mo,No,No,No,No,No,No,No,Yes,None,http://classic.o.io/api/v1/files/1987332?fileme=communitymapuga/attachments/1466625397886.jpg,http://classic.o.io/api/v1/files/1987331?fileme=communitymapuga/attachments/1466625403507.jpg,NA,NA,-81.95060222,32.80399794,0,0,0,Standard,0,NA,c3b8c400-3418-41d1-b89b-d194cb063b98,1
M22 013,Pam,6/22/2016,0 W ATWELL AVENUE,no,122 Atwell Ave.,yes,single_family__no_garage,No,No,vacant_unoccup,one,No,Yes,No,No,Yes,four_plus,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,major_cleanup_,poor,Yes,Yes,Yes,No,No,Yes,No,None,http://classic.o.io/api/v1/files/1987334?fileme=communitymapuga/attachments/1466624458987.jpg,http://classic.o.io/api/v1/files/1987335?fileme=communitymapuga/attachments/1466624466922.jpg,http://classic.o.io/api/v1/files/1987333?fileme=communitymapuga/attachments/1466624477737.jpg,NA,-81.94966006,32.8047642,1,5,6,Dilapidated,3,NA,bacbaf90-1b09-4b17-a622-daa37b1709c0,1
M22 029K,Pam,6/22/2016,419 GILMER STREET,yes,NA,yes,single_family_att_garage,No,No,occupied,two,No,No,No,Yes,Yes,one_two,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,needs_to_be_mo,fair,No,No,Yes,No,Yes,No,No,None,http://classic.o.io/api/v1/files/1987339?fileme=communitymapuga/attachments/1466625065539.jpg,http://classic.o.io/api/v1/files/1987340?fileme=communitymapuga/attachments/1466625138435.jpg,NA,NA,-81.95049269,32.80472484,1,0,1,Standard,1,NA,b1f6f11c-0808-4a64-b2fd-7881046582c8,1
M22 029H,Pam,6/22/2016,221 PALMER ROW,no,Unsure,yes,single_family_att_garage,No,No,occupied,one,No,No,No,Yes,Yes,one_two,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,needs_to_be_mo,good,No,No,Yes,No,No,No,Yes,Some junk in yard but house looks good,http://classic.o.io/api/v1/files/1987341?fileme=communitymapuga/attachments/1466625445687.jpg,NA,NA,NA,-81.95082964,32.80459033,0,0,0,Standard,1,NA,00d448f3-3540-408d-9b8e-86289369ecd8,1
M22 029G,Pam,6/22/2016,227 PALMER ROW,yes,NA,yes,single_family_att_garage,No,No,occupied,one,No,Yes,No,No,Yes,one_two,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,satisfactory,good,No,No,Yes,No,No,No,Yes,Little junk in back yard,http://classic.o.io/api/v1/files/1987342?fileme=communitymapuga/attachments/1466625636702.jpg,NA,NA,NA,-81.95107319,32.80460435,0,0,0,Standard,1,NA,7d413994-b2b4-4b03-b24e-3df6ae77ecbe,1
M22 033,Mandy,6/22/2016,413 PALMER ROW,no,Unknown,no,single_family__no_garage,No,No,vacant_unoccup,one,No,No,No,Yes,Yes,one_two,No,Yes,No,No,Yes,Yes,No,No,No,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,major_cleanup_,poor,No,No,No,No,No,No,Yes,Needs to be torn down,http://classic.o.io/api/v1/files/1987346?fileme=communitymapuga/attachments/1466625653937.jpg,http://classic.o.io/api/v1/files/1987344?fileme=communitymapuga/attachments/1466625670756.jpg,http://classic.o.io/api/v1/files/1987345?fileme=communitymapuga/attachments/1466625687321.jpg,NA,-81.95121543,32.80411038,7,6,13,Dilapidated,0,NA,437ffc28-c7f7-4856-bc6b-aff50f24a37e,1
M22 029F,Pam,6/22/2016,0 PALMER ROW,no,Unknown,yes,vacant,No,No,vacant_unoccup,NA,No,No,No,Yes,Yes,one_two,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,needs_to_be_mo,No,No,No,No,No,No,No,Yes,Planted garden,http://classic.o.io/api/v1/files/1987347?fileme=communitymapuga/attachments/1466625821203.jpg,NA,NA,NA,-81.95131673,32.80461836,0,0,0,Standard,0,NA,12f11142-5892-4ca3-aa15-eedf3fae9926,1
M22 029E,Pam,6/22/2016,243 PALMER ROW,yes,NA,yes,single_family__no_garage,No,No,occupied,one,Yes,No,No,No,Yes,one_two,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,needs_to_be_mo,fair,No,No,No,Yes,No,No,No,None,http://classic.o.io/api/v1/files/1987348?fileme=communitymapuga/attachments/1466626033637.jpg,NA,NA,NA,-81.95156027,32.80463238,2,0,2,Substandard,0,NA,c06a3c31-07d8-4002-9fc0-6bbd8c6fb8a3,1
M22 034,Mandy,6/22/2016,0 PALMER ROW,no,42 Palmer row,yes,mobile_home_single_parcels,No,No,occupied,one,No,Yes,No,No,Yes,one_two,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,satisfactory,good,No,No,No,No,No,No,Yes,None,http://classic.o.io/api/v1/files/1987352?fileme=communitymapuga/attachments/1466625933322.jpg,http://classic.o.io/api/v1/files/1987353?fileme=communitymapuga/attachments/1466625942472.jpg,NA,NA,-81.9514537,32.80412145,0,0,0,Standard,0,NA,cb99aeff-471c-4485-b98e-fafcfc2b30fd,1
M22 029D,Pam,6/22/2016,301 PALMER ROW,no,302 Palmer Row,yes,single_family_att_garage,No,No,occupied,one,Yes,No,No,No,Yes,one_two,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,satisfactory,good,No,No,No,No,No,No,Yes,None,http://classic.o.io/api/v1/files/1987354?fileme=communitymapuga/attachments/1466626278487.jpg,NA,NA,NA,-81.95180314,32.80464623,0,0,0,Standard,0,NA,9207d9e2-6072-4312-93ba-2375f0b3868c,1
M22 036,Mandy,6/22/2016,0 W WINTHROPE AVENUE,no,248 Palmer row,yes,single_family__no_garage,No,No,vacant_unoccup,one,No,Yes,No,No,Yes,one_two,No,Yes,No,No,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,needs_to_be_mo,fair,No,No,No,No,No,No,Yes,None,http://classic.o.io/api/v1/files/1987355?fileme=communitymapuga/attachments/1466626160055.jpg,NA,NA,NA,-81.95164543,32.8040341,7,0,7,Dilapidated,0,NA,0fd41ebf-0a66-471d-bfc8-15e60dedbe95,1
M22 037,Mandy,6/22/2016,0 W WINTHROPE AVENUE,no,Unknown,no,mobile_home_single_parcels,No,No,occupied,one,No,No,No,Yes,Yes,one_two,No,Yes,No,No,Yes,Yes,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,satisfactory,fair,No,No,No,No,No,No,Yes,None,http://classic.o.io/api/v1/files/1987360?fileme=communitymapuga/attachments/1466626345904.jpg,http://classic.o.io/api/v1/files/1987359?fileme=communitymapuga/attachments/1466626353820.jpg,http://classic.o.io/api/v1/files/1987358?fileme=communitymapuga/attachments/1466626371440.jpg,NA,-81.95182752,32.80404045,5,0,5,Dilapidated,0,NA,f32fc3f2-bca5-4de1-bed0-fe7c1fd272a4,1
M22 029B,Pam,6/22/2016,317 PALMER ROW,yes,NA,yes,single_family__no_garage,No,No,occupied,one,Yes,No,No,No,Yes,one_two,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,satisfactory,fair,No,No,No,No,No,No,Yes,Dilapidated storage house in back,http://classic.o.io/api/v1/files/1987361?fileme=communitymapuga/attachments/1466626859326.jpg,NA,NA,NA,-81.95234851,32.80455177,1,0,1,Standard,0,NA,4ab0a896-217e-4617-a109-7214a62e0a81,1
M22 043,Pam,6/22/2016,0 PALMER ROW,no,Unsure,yes,single_family_det_garage,No,No,vacant_unoccup,one,No,No,No,Yes,Yes,one_two,No,No,No,No,No,Yes,No,Yes,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,Yes,No,major_cleanup_,poor,No,Yes,Yes,No,No,Yes,No,Overgrown house and yard,http://classic.o.io/api/v1/files/1987363?fileme=communitymapuga/attachments/1466627201815.jpg,NA,NA,NA,-81.95273253,32.80475551,3,2,5,Dilapidated,2,NA,458f3822-997d-44fa-86b3-af9f9b89889c,1
M22 039,Mandy,6/22/2016,321 W WINTHROPE AVENUE,yes,NA,no,vacant,No,No,unknown,NA,No,No,No,Yes,Yes,one_two,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,satisfactory,No,No,No,No,No,No,No,Yes,None,http://classic.o.io/api/v1/files/1987364?fileme=communitymapuga/attachments/1466626582604.jpg,NA,NA,NA,-81.95216591,32.80405223,0,0,0,Standard,0,NA,1231ad5e-dcb6-45eb-b53e-1f2f81ff7263,1
M22 044,Pam,6/22/2016,337 PALMER ROW,no,Unsure,yes,single_family_det_garage,No,No,occupied,one,No,No,No,Yes,Yes,one_two,No,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,satisfactory,good,No,No,Yes,No,No,No,Yes,None,http://classic.o.io/api/v1/files/1987365?fileme=communitymapuga/attachments/1466627463829.jpg,NA,NA,NA,-81.95293319,32.80476822,3,0,3,Substandard,1,NA,940e7dbb-62f6-4896-8630-8451778897c2,1
M22 040,Mandy,6/22/2016,0 W WINTHROPE AVENUE,no,Unknown,no,single_family__no_garage,No,No,vacant_unoccup,one,No,No,No,Yes,Yes,one_two,No,No,No,No,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,Yes,No,Yes,No,satisfactory,fair,No,No,No,No,No,No,Yes,None,http://classic.o.io/api/v1/files/1987366?fileme=communitymapuga/attachments/1466626818875.jpg,http://classic.o.io/api/v1/files/1987367?fileme=communitymapuga/attachments/1466626828053.jpg,NA,NA,-81.95250854,32.80415549,6,3,9,Dilapidated,0,NA,6f035bc6-6ba6-493d-a29b-896df314b1f0,1
M22 042,Mandy,6/22/2016,0 PALMER ROW,no,Unknown,no,vacant,No,No,unknown,NA,No,No,No,Yes,Yes,one_two,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,overgrown__inc,No,No,Yes,No,No,No,No,Yes,None,http://classic.o.io/api/v1/files/1987368?fileme=communitymapuga/attachments/1466627002853.jpg,NA,NA,NA,-81.95254473,32.80474362,0,0,0,Standard,1,NA,df9979e8-cab3-4558-8be8-092fde2e0a4a,1
M22 045,PA,6/22/2016,343 PALMER ROW,yes,NA,yes,single_family__no_garage,No,No,occupied,one,No,Yes,No,No,Yes,one_two,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,satisfactory,good,No,No,No,No,No,No,Yes,None,http://classic.o.io/api/v1/files/1987369?fileme=communitymapuga/attachments/1466627656078.jpg,NA,NA,NA,-81.95312835,32.80478059,0,0,0,Standard,0,NA,1827e817-177f-4579-8105-1bf059c2735d,1
M22 046,Pam,6/22/2016,349 PALMER ROW,no,Unsure,no,single_family__no_garage,No,No,vacant_unoccup,one,No,No,No,Yes,Yes,one_two,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,major_cleanup_,poor,No,No,Yes,No,No,Yes,No,Overgrown house and yard,http://classic.o.io/api/v1/files/1987372?fileme=communitymapuga/attachments/1466627882944.jpg,NA,NA,NA,-81.95333765,32.80465328,1,0,1,Standard,1,NA,33455e4d-0216-43ac-b5e0-20ba94d72a98,1
M12 112,Becky,6/22/2016,0 HOLMES DRIVE,no,Unknown,no,mobile_home_single_parcels,No,No,occupied,one,No,No,No,Yes,Yes,one_two,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,satisfactory,fair,No,Yes,Yes,No,No,No,Yes,None,http://classic.o.io/api/v1/files/1987377?fileme=communitymapuga/attachments/1466603094678.jpg,http://classic.o.io/api/v1/files/1987378?fileme=communitymapuga/attachments/1466603104323.jpg,http://classic.o.io/api/v1/files/1987376?fileme=communitymapuga/attachments/1466603117478.jpg,NA,-81.94689566,32.81442778,1,0,1,Standard,2,NA,8bde89c8-38e5-42f7-8194-a38f3cb6d01c,1
M22 047,Pam,6/22/2016,355 PALMER ROW,yes,NA,yes,single_family_att_garage,No,No,occupied,one,No,Yes,No,No,Yes,one_two,Yes,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,satisfactory,good,No,No,No,No,No,No,Yes,Unpainted wood and dry rot on lean to garage,http://classic.o.io/api/v1/files/1987379?fileme=communitymapuga/attachments/1466628105179.jpg,NA,NA,NA,-81.95351369,32.80480499,2,0,2,Substandard,0,NA,ceb05ae2-d344-4e13-8b05-cd0e5aeea1c3,1
M18 015,K,6/21/2016,1341 RAILROAD STREET,no,1341 Railroad,yes,mobile_home_single_parcels,No,No,occupied,one,No,Yes,No,No,Yes,one_two,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,needs_to_be_mo,fair,No,Yes,No,No,No,No,Yes,None,http://classic.o.io/api/v1/files/1987381?fileme=communitymapuga/attachments/1466516126175.jpg,http://classic.o.io/api/v1/files/1987380?fileme=communitymapuga/attachments/1466516155806.jpg,NA,NA,-81.9454856,32.81588755,1,1,2,Substandard,1,NA,3bc6707d-541f-46d3-aee8-960fbb040fbc,1
M12 113,K,6/22/2016,206 7TH STREET,no,206 7th Ave,no,mobile_home_single_parcels,No,No,occupied,one,No,No,No,Yes,Yes,one_two,No,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,needs_to_be_mo,fair,No,No,Yes,No,No,No,Yes,None,http://classic.o.io/api/v1/files/1987387?fileme=communitymapuga/attachments/1466603424640.jpg,http://classic.o.io/api/v1/files/1987386?fileme=communitymapuga/attachments/1466603444542.jpg,http://classic.o.io/api/v1/files/1987385?fileme=communitymapuga/attachments/1466603469259.jpg,NA,-81.9465034,32.81444196,3,0,3,Substandard,1,NA,d977df1d-ce67-4662-8486-b9298948829c,1
M18 014,K,6/21/2016,1349 RAILROAD STREET,yes,NA,no,mobile_home_mult_parcels,No,No,occupied,one,Yes,Yes,No,No,Yes,one_two,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,Yes,Yes,No,No,No,Yes,Yes,needs_to_be_mo,poor,No,Yes,Yes,No,No,No,Yes,None,http://classic.o.io/api/v1/files/1987393?fileme=communitymapuga/attachments/1466516428092.jpg,http://classic.o.io/api/v1/files/1987395?fileme=communitymapuga/attachments/1466516443476.jpg,http://classic.o.io/api/v1/files/1987392?fileme=communitymapuga/attachments/1466516467358.jpg,http://classic.o.io/api/v1/files/1987394?fileme=communitymapuga/attachments/1466516475574.jpg,-81.94547829,32.81602487,2,4,6,Dilapidated,2,NA,3bda357f-be0d-4632-bfb7-fff704a408f5,1
M12 129,K,6/22/2016,0 HOLMES DRIVE,no,1149 Holmes,yes,single_family_att_garage,No,No,occupied,one,No,Yes,No,No,Yes,one_two,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,No,satisfactory,fair,No,No,Yes,No,No,No,Yes,None,http://classic.o.io/api/v1/files/1987397?fileme=communitymapuga/attachments/1466603726495.jpg,http://classic.o.io/api/v1/files/1987398?fileme=communitymapuga/attachments/1466603733675.jpg,http://classic.o.io/api/v1/files/1987396?fileme=communitymapuga/attachments/1466603821929.jpg,NA,-81.94663715,32.8137627,3,0,3,Substandard,1,NA,538c3d47-6a70-4f66-926a-a7052633cc2a,1
M18 027,K,6/21/2016,0 RAILROAD STREET,no,1361 Railroad Extension,yes,mobile_home_single_parcels,No,No,occupied,one,No,Yes,No,No,No,four_plus,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,major_cleanup_,poor,No,Yes,No,No,Yes,No,No,Dilapidated severely,http://classic.o.io/api/v1/files/1987401?fileme=communitymapuga/attachments/1466516854376.jpg,http://classic.o.io/api/v1/files/1987399?fileme=communitymapuga/attachments/1466516864210.jpg,http://classic.o.io/api/v1/files/1987400?fileme=communitymapuga/attachments/1466516878047.jpg,NA,-81.94582597,32.81631918,0,8,8,Dilapidated,1,NA,8cef18c8-a9c8-4ea8-bf12-f7e190680dbe,1
M12 117,K,6/22/2016,1148 HOLMES DRIVE,no,Unknown,no,single_family__no_garage,No,No,occupied,one,No,No,No,Yes,Yes,one_two,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,satisfactory,good,No,Yes,No,No,No,No,Yes,None,http://classic.o.io/api/v1/files/1987404?fileme=communitymapuga/attachments/1466603982394.jpg,http://classic.o.io/api/v1/files/1987403?fileme=communitymapuga/attachments/1466604041525.jpg,http://classic.o.io/api/v1/files/1987405?fileme=communitymapuga/attachments/1466604053340.jpg,NA,-81.9461144,32.81384205,0,0,0,Standard,1,NA,6819792d-e7aa-47d3-88bc-41a63a208086,1
M18 029,K,6/21/2016,1373 RAILROAD STREET,no,1373 Railroad Extension,yes,single_family__no_garage,No,No,occupied,one,No,Yes,No,No,No,four_plus,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,No,Yes,No,No,Yes,No,No,No,Yes,No,No,overgrown__inc,fair,No,Yes,Yes,No,No,No,Yes,Mold,http://classic.o.io/api/v1/files/1987407?fileme=communitymapuga/attachments/1466517177657.jpg,http://classic.o.io/api/v1/files/1987408?fileme=communitymapuga/attachments/1466517196895.jpg,http://classic.o.io/api/v1/files/1987409?fileme=communitymapuga/attachments/1466517206799.jpg,NA,-81.94581036,32.81659376,4,2,6,Dilapidated,2,NA,11e1e08c-d624-4cab-be35-dd67c8010247,1
M18 031,K,6/21/2016,0 RAILROAD STREET,no,1377 Railroad Extension,yes,mobile_home_single_parcels,No,No,occupied,one,No,Yes,No,No,No,four_plus,No,No,Yes,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,satisfactory,poor,No,No,Yes,No,Yes,No,No,None,http://classic.o.io/api/v1/files/1987417?fileme=communitymapuga/attachments/1466517442861.jpg,http://classic.o.io/api/v1/files/1987415?fileme=communitymapuga/attachments/1466517454524.jpg,http://classic.o.io/api/v1/files/1987416?fileme=communitymapuga/attachments/1466517469142.jpg,NA,-81.94579475,32.81686835,3,3,6,Dilapidated,1,NA,63ad5341-c397-4474-9b0b-ae7119c2f20b,1
