Parcel_ID,review,date,address,add_ver,add_rev,proptype,othertype,propstatus,stories,MIN_NO,MIN_RFSWY,MIN_RFTILE,MIN_FOUND,MIN_WINDDO,MIN_WNDPAN,MIN_UNFINW,MIN_MISSID,MIN_INSUL,MIN_ROT,MIN_RAILS,MIN_PORCH,MIN_PORJUNK,MIN_CHIMN,MIN_PAINT,MIN_GUTTER,MAJ_NO,MAJ_RFSWY,MAJ_RFTILE,MAJ_FOUND,MAJ_WINDDO,MAJ_SIDING,MAJ_ROT,MAJ_PORCH,MAJ_CHIMN,YARD_SATIS,YARD_MOW,YARD_OVRGR,YARD_VHINOP,YARD_VHPARK,YARD_GRCOV,YARD_MAJCL,GeneralCon,Comments,Pic1,Pic2,Pic3,Pic4,long,lat,MIN_TOTAL,MAJ_TOTAL,MnMj_total,Classify,other_tot,ParcCount,rec_id,Landlord
M0070082000,Chris,7/3/2017,540 MCDANIEL STREET,Yes,No,Single family (garage),No,OCCUP,two,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,No,http://classic.oNo.io/api/v1/files/4702737?fileNome=communitymapuga/attachments/1499109728184.jpg,No,No,No,33.78935374,-83.72416,0,0,0,Standard,0,1,M00700820001,0
M0070129000,Benjamin,7/3/2017,512 MCDANIEL STREET,Yes,No,Single family (no garage),No,OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,No,http://classic.oNo.io/api/v1/files/4702734?fileNome=communitymapuga/attachments/1499109521387.jpg,No,No,No,33.78958854,-83.7228147,0,0,0,Standard,0,1,M00701290001,0
M0070130000,Chris,7/3/2017,0 MCDANIEL STREET,Yes,No,Vacant,No,VACANT1,NA,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,No,No,No,No,No,33.78939835,-83.72323167,0,0,0,Standard,0,1,M00701300001,0
M0070190000,Benjamin,7/3/2017,515 MCDANIEL STREET,Yes,No,Single family (no garage),No,OCCUP,two,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,No,http://classic.oNo.io/api/v1/files/4702736?fileNome=communitymapuga/attachments/1499109619538.jpg,No,No,No,33.78888092,-83.72245605,0,0,0,Standard,0,1,M00701900001,0
M0070191000,Chris,7/3/2017,517 MCDANIEL STREET,Yes,No,Single family (garage),No,OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,No,http://classic.oNo.io/api/v1/files/4702735?fileNome=communitymapuga/attachments/1499109526481.jpg,No,No,No,33.78863073,-83.72290453,0,0,0,Standard,0,1,M00701910001,0
M0070192000,Chris,7/3/2017,690 MCDANIEL STREET,Yes,No,Single family (garage),No,OCCUP,two,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,No,http://classic.oNo.io/api/v1/files/4702739?fileNome=communitymapuga/attachments/1499109879104.jpg,No,No,No,33.78884192,-83.72450963,0,0,0,Standard,0,1,M00701920001,0
M0070193000,Benjamin,7/3/2017,695 MCDANIEL STREET,Yes,No,Single family (garage),No,OCCUP,two,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,Good,No,http://classic.oNo.io/api/v1/files/4702738?fileNome=communitymapuga/attachments/1499109905750.jpg,No,No,No,33.78689959,-83.72432188,0,0,0,Standard,1,1,M00701930001,0
M0070194000,Benjamin,7/3/2017,697 MCDANIEL STREET,Yes,No,Single family (garage),No,OCCUP,two,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,No,http://classic.oNo.io/api/v1/files/4702740?fileNome=communitymapuga/attachments/1499110103380.jpg,No,No,No,33.78775885,-83.72538979,0,0,0,Standard,0,1,M00701940001,0
M0070195000,Chris,7/3/2017,701 MCDANIEL STREET,Yes,No,Single family (garage),No,OCCUP,two,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,No,http://classic.oNo.io/api/v1/files/4702741?fileNome=communitymapuga/attachments/1499110091993.jpg,No,No,No,33.78760851,-83.72590795,0,0,0,Standard,0,1,M00701950001,0
M0070196000,Benjamin,7/3/2017,705 MCDANIEL STREET,Yes,No,Single family (garage),No,OCCUP,two,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,No,http://classic.oNo.io/api/v1/files/4702742?fileNome=communitymapuga/attachments/1499110176979.jpg,No,No,No,33.78749128,-83.72633483,0,0,0,Standard,0,1,M00701960001,0
M0070197000,Chris,7/3/2017,709 MCDANIEL STREET,Yes,No,Single family (garage),No,OCCUP,two,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,No,http://classic.oNo.io/api/v1/files/4702743?fileNome=communitymapuga/attachments/1499110169003.jpg,No,No,No,33.78737978,-83.72674371,0,0,0,Standard,0,1,M00701970001,0
M0070198000,Benjamin,7/3/2017,713 MCDANIEL STREET,Yes,No,Single family (garage),No,OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,No,http://classic.oNo.io/api/v1/files/4702744?fileNome=communitymapuga/attachments/1499110237905.jpg,No,No,No,33.78716363,-83.72729103,0,0,0,Standard,0,1,M00701980001,0
M0110203000,Sadie,6/6/2017,No,No,310 union street,Vacant,No,UNKNOWN,NA,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Good,No,No,No,No,No,33.80492928,-83.70689748,0,0,0,Standard,1,1,M01102030001,0
M0110205000,Chris,6/6/2017,No,No,304 Bryant St,Duplex,No,OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,No,http://classic.oNo.io/api/v1/files/4533902?fileNome=communitymapuga/attachments/1496764810477.jpg,No,No,No,33.80445202,-83.707911,0,0,0,Standard,0,1,M01102050001,0
M0110206000,Sadie,6/6/2017,No,No,315 Bryant rd,Single family (no garage),No,OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,No,http://classic.oNo.io/api/v1/files/4533892?fileNome=communitymapuga/attachments/1496765172020.jpg,No,No,No,33.80417521,-83.70892231,0,0,0,Standard,0,1,M01102060001,0
M0120013000,SDP,6/17/2017,507 N BROAD STREET,Yes,No,Single family (no garage),No,OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,No,http://classic.oNo.io/api/v1/files/4609588?fileNome=communitymapuga/attachments/1497722189095.jpg,No,No,No,33.80306721,-83.71890243,0,0,0,Standard,0,1,M01200130001,0
M0120015000,SDP,6/17/2017,115 PERRY STREET,Yes,No,Single family (garage),No,OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,No,http://classic.oNo.io/api/v1/files/4609664?fileNome=communitymapuga/attachments/1497723904657.jpg,http://classic.oNo.io/api/v1/files/4609665?fileNome=communitymapuga/attachments/1497723911637.jpg,No,No,33.80178587,-83.71855677,0,0,0,Standard,0,1,M01200150001,0
M0120015000,Benjamin,6/26/2017,115 PERRY STREET,Yes,No,Single family (no garage),No,OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,No,http://classic.oNo.io/api/v1/files/4678958?fileNome=communitymapuga/attachments/1498506056378.jpg,No,No,No,33.80178587,-83.71855677,0,0,0,Standard,0,3,M01200150003,0
M0130001000,Sadie,6/6/2017,No,No,311 Bryant rd,Single family (garage),No,OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,No,http://classic.oNo.io/api/v1/files/4533891?fileNome=communitymapuga/attachments/1496765004754.jpg,No,No,No,33.80391888,-83.7084868,0,0,0,Standard,0,1,M01300010001,0
M0130002000,Chris,6/6/2017,No,No,307 Bryant Rd,Single family (garage),No,OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,Fair,No,http://classic.oNo.io/api/v1/files/4533903?fileNome=communitymapuga/attachments/1496765107776.jpg,No,No,No,33.80371841,-83.70824651,0,0,0,Standard,2,1,M01300020001,0
M0130003000,Sadie,6/6/2017,No,No,303 Bryant road,Single family (garage),No,OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Good,No,http://classic.oNo.io/api/v1/files/4533890?fileNome=communitymapuga/attachments/1496764910873.jpg,No,No,No,33.80351302,-83.7080194,0,0,0,Standard,1,1,M01300030001,0
M0130040000,Sadie,6/6/2017,No,No,301 Bryant road,Single family (garage),No,OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Good,No,http://classic.oNo.io/api/v1/files/4533888?fileNome=communitymapuga/attachments/1496764740544.jpg,http://classic.oNo.io/api/v1/files/4533889?fileNome=communitymapuga/attachments/1496764762204.jpg,No,No,33.8026549,-83.70802167,0,0,0,Standard,1,1,M01300400001,0
M0130071000,Chris,6/7/2017,No,No,137 glen iris dr,Single family (no garage),No,OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,No,http://classic.oNo.io/api/v1/files/4547587?fileNome=communitymapuga/attachments/1496842352045.jpg,No,No,No,33.8003993,-83.7068399,0,0,0,Standard,0,1,M01300710001,0
M0130072000,Chris,6/7/2017,No,No,133 Glen iris dr,Single family (garage),No,OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,No,http://classic.oNo.io/api/v1/files/4547590?fileNome=communitymapuga/attachments/1496842426889.jpg,No,No,No,33.8001831,-83.70662864,0,0,0,Standard,0,1,M01300720001,0
M0130073000,Chris,6/7/2017,No,No,129 glen iris dr,Single family (no garage),No,OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,No,http://classic.oNo.io/api/v1/files/4547595?fileNome=communitymapuga/attachments/1496842513916.jpg,No,No,No,33.79970555,-83.70683075,0,0,0,Standard,0,1,M01300730001,0
M0130075000,Chris,6/7/2017,No,No,121 glen iris dr,Single family (garage),No,OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Good,No,http://classic.oNo.io/api/v1/files/4547599?fileNome=communitymapuga/attachments/1496842712874.jpg,No,No,No,33.79937715,-83.7062848,0,0,0,Standard,1,1,M01300750001,0
M0130077000,Chris,6/7/2017,No,No,0 glen iris dr,Vacant,No,VACANT1,NA,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Fair,No,No,No,No,No,33.79902944,-83.70569701,0,0,0,Standard,1,1,M01300770001,0
M0140078000,Sadie,6/6/2017,No,No,308 w spring street,Single family (no garage),No,OCCUP,two,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,No,http://classic.oNo.io/api/v1/files/4533895?fileNome=communitymapuga/attachments/1496766705073.jpg,No,No,No,33.79441969,-83.71768309,0,0,0,Standard,0,1,M01400780001,0
M0140079000,Chris,6/6/2017,No,No,310 w spring street,Single family (no garage),No,OCCUP,two,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,No,http://classic.oNo.io/api/v1/files/4533904?fileNome=communitymapuga/attachments/1496766732085.jpg,No,No,No,33.79437447,-83.7179026,0,0,0,Standard,0,1,M01400790001,0
M0140182000,Chris,6/6/2017,No,No,219 N Midland ave,Duplex,No,OCCUP,two,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,No,http://classic.oNo.io/api/v1/files/4533887?fileNome=communitymapuga/attachments/1496762307188.jpg,No,No,No,33.79685162,-83.71219443,0,0,0,Standard,0,1,M01401820001,0
M0150001000,Chris,6/7/2017,No,No,127 ford st,Single family (no garage),No,OCCUP,two,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Good,No,http://classic.oNo.io/api/v1/files/4547616?fileNome=communitymapuga/attachments/1496843680818.jpg,No,No,No,33.79805386,-83.70897546,0,0,0,Standard,1,1,M01500010001,0
M0150002000,Chris,6/7/2017,No,No,123 ford st,Single family (no garage),No,OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,Fair,No,http://classic.oNo.io/api/v1/files/4547620?fileNome=communitymapuga/attachments/1496844023529.jpg,No,No,No,33.79780469,-83.70885304,0,0,0,Standard,2,1,M01500020001,0
M0150007000,Sadie,6/6/2017,No,No,105 Ford Street,Single family (no garage),No,OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,No,http://classic.oNo.io/api/v1/files/4533901?fileNome=communitymapuga/attachments/1496764379165.jpg,No,No,No,33.79657411,-83.7085172,0,0,0,Standard,0,1,M01500070001,0
M0150031000,Chris,6/7/2017,No,No,33 e Washington st,Duplex,No,OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,No,http://classic.oNo.io/api/v1/files/4547584?fileNome=communitymapuga/attachments/1496849830887.jpg,No,No,No,33.79486494,-83.70758691,0,0,0,Standard,0,1,M01500310001,0
M0150033000,Chris,6/7/2017,No,No,27 e Washington st,Duplex,No,OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,No,http://classic.oNo.io/api/v1/files/4547585?fileNome=communitymapuga/attachments/1496849887586.jpg,No,No,No,33.79382832,-83.70773354,0,0,0,Standard,0,1,M01500330001,0
M0150083000,Chris,6/7/2017,No,No,512 northview  dr,Single family (garage),No,OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,No,http://classic.oNo.io/api/v1/files/4547629?fileNome=communitymapuga/attachments/1496844388688.jpg,No,No,No,33.79769149,-83.70729198,0,0,0,Standard,0,1,M01500830001,0
M0150084000,Chris,6/7/2017,No,No,0 northview dr,Vacant,No,VACANT1,NA,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,No,No,No,No,No,33.79798262,-83.70745926,0,0,0,Standard,0,1,M01500840001,0
M0150084A00,Chris,6/7/2017,514 NORTHVIEW DRIVE,Yes,No,Single family (no garage),No,OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,No,http://classic.oNo.io/api/v1/files/4547634?fileNome=communitymapuga/attachments/1496844441710.jpg,No,No,No,33.79787528,-83.70697643,0,0,0,Standard,0,1,M0150084A001,0
M0150086A00,Chris,6/7/2017,509 NORTHVIEW DRIVE,Yes,No,Single family (garage),No,OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,No,http://classic.oNo.io/api/v1/files/4547623?fileNome=communitymapuga/attachments/1496844135862.jpg,No,No,No,33.79788082,-83.70783869,0,0,0,Standard,0,1,M0150086A001,0
M0150087000,Chris,6/7/2017,No,No,126 ford st,Apartment,No,OCCUP,two,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,No,http://classic.oNo.io/api/v1/files/4547618?fileNome=communitymapuga/attachments/1496843800655.jpg,No,No,No,33.79854971,-83.70770925,0,0,0,Standard,0,1,M01500870001,0
M0150108000,Chris,6/7/2017,No,No,126 Hubbard st,Duplex,No,OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,No,http://classic.oNo.io/api/v1/files/4547581?fileNome=communitymapuga/attachments/1496849390797.jpg,No,No,No,33.79701363,-83.70327648,0,0,0,Standard,0,1,M01501080001,0
M0150114000,UGA,3/27/2017,No,No,137 colquitt street,Single family (garage),No,OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Good,No,http://classic.oNo.io/api/v1/files/3970540?fileNome=communitymapuga/attachments/1490646283903.jpg,No,No,No,33.79532979,-83.70316569,0,0,0,Standard,1,1,M01501140001,0
M0150117000,UGA,3/27/2017,No,No,130 Colquitt street,Single family (no garage),No,OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Good,No,http://classic.oNo.io/api/v1/files/3970543?fileNome=communitymapuga/attachments/1490646423075.jpg,No,No,No,33.79575776,-83.70395108,0,0,0,Standard,1,1,M01501170001,0
M0150119000,UGA,3/27/2017,No,No,615 Washington strong street,Single family (garage),No,OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,No,http://classic.oNo.io/api/v1/files/3970535?fileNome=communitymapuga/attachments/1490646104143.jpg,No,No,No,33.79510567,-83.70365404,0,0,0,Standard,0,1,M01501190001,0
M0150120000,Uga,3/27/2017,No,No,611 Washington st,Single family (garage),No,OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,No,http://classic.oNo.io/api/v1/files/3970448?fileNome=communitymapuga/attachments/1490646394276.jpg,No,No,No,33.79505832,-83.70400935,0,0,0,Standard,0,1,M01501200001,0
M0150124000,Uga,3/27/2017,No,No,202 Colquitt street,Single family (no garage),No,OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,Stuff in yard,No,No,No,No,33.79459121,-83.70353663,0,0,0,Standard,0,1,M01501240001,0
M0150127000,Uga,3/27/2017,No,No,214 colquitt street,Single family (no garage),No,OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Good,No,http://classic.oNo.io/api/v1/files/3970529?fileNome=communitymapuga/attachments/1490645453036.jpg,No,No,No,33.79378011,-83.70352905,0,0,0,Standard,1,1,M01501270001,0
M0150128000,UGA,3/27/2017,No,No,218 colquitt street,Single family (no garage),No,OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Good,No,http://classic.oNo.io/api/v1/files/3970528?fileNome=communitymapuga/attachments/1490645275182.jpg,No,No,No,33.79346498,-83.7034523,0,0,0,Standard,1,1,M01501280001,0
M0150129000,150129,3/27/2017,No,No,222 Colquit street,Single family (garage),No,OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Good,No,http://classic.oNo.io/api/v1/files/3970527?fileNome=communitymapuga/attachments/1490645117501.jpg,No,No,No,33.79320657,-83.70339513,0,0,0,Standard,1,1,M01501290001,0
M0150131000,UGA,3/27/2017,No,No,229 Colquit,Single family (no garage),No,OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,Good,No,http://classic.oNo.io/api/v1/files/3970434?fileNome=communitymapuga/attachments/1490644816040.jpg,No,No,No,33.79310108,-83.70270985,0,0,0,Standard,2,1,M01501310001,0
M0150132000,Uga,3/27/2017,No,No,225 colquit st,Single family (no garage),No,OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,No,http://classic.oNo.io/api/v1/files/3970436?fileNome=communitymapuga/attachments/1490645042643.jpg,No,No,No,33.79335191,-83.70273125,0,0,0,Standard,0,1,M01501320001,0
M0150140000,Uga,3/27/2017,No,No,206 Hubbard St,Single family (no garage),No,OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,No,http://classic.oNo.io/api/v1/files/3970408?fileNome=communitymapuga/attachments/1490645304149.jpg,No,No,No,33.79429895,-83.70238132,0,0,0,Standard,0,1,M01501400001,0
M0150143000,Uga,3/27/2017,No,No,222 Hubbard St,Single family (garage),No,OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,Good,No,http://classic.oNo.io/api/v1/files/3970399?fileNome=communitymapuga/attachments/1490644881440.jpg,No,No,No,33.79341134,-83.7022172,0,0,0,Standard,2,1,M01501430001,0
M0150144000,Sdp,7/14/2017,808 CHEROKEE AVENUE,Yes,No,Single family (garage),No,OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Good,No,http://classic.oNo.io/api/v1/files/4790879?fileNome=communitymapuga/attachments/1500046391634.jpg,http://classic.oNo.io/api/v1/files/4790878?fileNome=communitymapuga/attachments/1500046410781.jpg,No,No,33.79304657,-83.70107767,0,0,0,Standard,1,1,M01501440001,0
M0150144A00,Sdp,7/14/2017,730 CHEROKEE AVENUE,Yes,No,Single family (garage),No,OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,No,http://classic.oNo.io/api/v1/files/4790883?fileNome=communitymapuga/attachments/1500046497299.jpg,No,No,No,33.79300303,-83.7017827,0,0,0,Standard,0,1,M0150144A001,0
M0150145000,SDP,7/14/2017,816 CHEROKEE AVENUE,Yes,No,Single family (garage),No,OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,No,http://classic.oNo.io/api/v1/files/4790881?fileNome=communitymapuga/attachments/1500046333939.jpg,No,No,No,33.79314656,-83.70067137,0,0,0,Standard,0,1,M01501450001,0
M0150146000,Sdp,7/14/2017,900 CHEROKEE AVENUE,Yes,No,Single family (garage),No,OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,No,http://classic.oNo.io/api/v1/files/4790869?fileNome=communitymapuga/attachments/1500046225839.jpg,No,No,No,33.79321349,-83.70025053,0,0,0,Standard,0,1,M01501460001,0
M0150147000,SDP,7/14/2017,904 CHEROKEE AVENUE,Yes,No,Single family (garage),No,OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,No,http://classic.oNo.io/api/v1/files/4790875?fileNome=communitymapuga/attachments/1500046199418.jpg,No,No,No,33.79321055,-83.69989507,0,0,0,Standard,0,1,M01501470001,0
M0150148000,Sdp,7/14/2017,908 CHEROKEE AVENUE,Yes,No,Single family (no garage),No,OCCUP,two,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,No,http://classic.oNo.io/api/v1/files/4790865?fileNome=communitymapuga/attachments/1500046098075.jpg,No,No,No,33.79325792,-83.69957085,0,0,0,Standard,0,1,M01501480001,0
M0150149000,SDP,7/14/2017,912 CHEROKEE AVENUE,Yes,No,Single family (no garage),No,OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,No,http://classic.oNo.io/api/v1/files/4790868?fileNome=communitymapuga/attachments/1500046098179.jpg,No,No,No,33.79337961,-83.69928925,0,0,0,Standard,0,1,M01501490001,0
M0150150000,SDP,7/14/2017,913 CHEROKEE AVENUE,Yes,No,Single family (garage),No,OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,No,http://classic.oNo.io/api/v1/files/4790933?fileNome=communitymapuga/attachments/1500046038358.jpg,No,No,No,33.79393039,-83.69949643,0,0,0,Standard,0,1,M01501500001,0
M0150151000,SDP,7/14/2017,909 CHEROKEE AVENUE,Yes,No,Single family (garage),No,OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,No,http://classic.oNo.io/api/v1/files/4790938?fileNome=communitymapuga/attachments/1500046129890.jpg,No,No,No,33.79384479,-83.69983009,0,0,0,Standard,0,1,M01501510001,0
M0150152000,SDP,7/14/2017,901 CHEROKEE AVENUE,Yes,No,Single family (garage),No,OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,No,http://classic.oNo.io/api/v1/files/4790944?fileNome=communitymapuga/attachments/1500046216603.jpg,No,No,No,33.7937507,-83.70025788,0,0,0,Standard,0,1,M01501520001,0
